id_pedido,id_entrega,fecha_pedido,dia_semana_pedido,fecha_entrega,dia_semana_entrega,id_cliente,tipo_cliente,nombre_cliente,id_producto,producto,formato_envase,cantidad,precio_unitario,descuento,precio_total,promocion,metodo_pago,ruta,id_conductor,estado_entrega,provincia_envio,distrito_envio,coordenadas_envio,humedad_percent,viento_kmh,precipitacion_mm,gasto_publicidad,inflacion_mensual,media_movil_7d,media_movil_30d
PED019129,ENT-00019129,2024-10-21,Lunes,2024-10-23,Miércoles,PN_828511,Persona Natural,Leocadio Buendía Coello,P009,Sprite 500ml,vidrio,12,2.39,0.15,24.37,sin_promocion,tarjeta débito,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.569506, -76.401939)",64.9,9.7,1.2,2594.29,0.22,133.82,112.76
PED019130,ENT-00019130,2024-10-21,Lunes,2024-10-24,Jueves,PJ_998189,Restaurante,Restaurante El Dorado Simón Bolívar,P007,Inca Kola 2L,PET,25,8.73,0.0,218.28,sin_promocion,Plin,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.405881, -76.028979)",60.8,22.0,1.5,2718.62,0.483,82.1,103.23
PED019131,ENT-00019131,2024-10-21,Lunes,2024-10-24,Jueves,PJ_998189,Restaurante,Restaurante El Dorado Simón Bolívar,P004,Fanta 500ml,vidrio,37,2.47,0.1,82.12,envío gratis,Yape, RUTA_X,CON009,entregado,Pasco,Simón Bolívar,"(-10.401165, -76.032012)",59.5,10.4,6.0,2955.26,0.419,129.95,132.17
PED019132,ENT-00019132,2024-10-21,Lunes,2024-10-24,Jueves,PJ_998189,Restaurante,Restaurante El Dorado Simón Bolívar,P001,Coca-Cola 500ml,PET,25,2.58,0.05,61.39,ninguna,tarjeta débito,RUTA ,CON009,retrasado,Pasco,Simón Bolívar,"(-10.40273, -76.033073)",63.0,9.7,1.1,1801.24,0.252,117.61,141.79
PED019133,ENT-00019133,2024-10-21,Lunes,2024-10-24,Jueves,PN_140277,Persona Natural,Renato Cristóbal Bas Romeu,P008,Agua San Luis 1L,PET,12,2.32,0.0,27.88,descuento por volumen,efectivo,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.576078, -76.382797)",68.5,2.6,0.9,2391.63,0.291,127.62,123.61
PED019134,ENT-00019134,2024-10-21,Lunes,2024-10-24,Jueves,PN_140277,Persona Natural,Renato Cristóbal Bas Romeu,P003,Sprite 2L,PET,2,9.84,0.2,15.74,descuento temporada,efectivo,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.55411, -76.373654)",54.0,8.3,7.8,4032.48,0.181,137.23,113.28
PED019135,ENT-00019135,2024-10-21,Lunes,2024-10-24,Jueves,PN_140277,Persona Natural,Renato Cristóbal Bas Romeu,P005,Agua San Luis 500ml,PET,2,1.99,0.0,3.97,regalo,contraentrega,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.557724, -76.393899)",59.1,5.8,3.0,1596.04,0.243,75.89,109.98
PED019136,ENT-00019136,2024-10-21,Lunes,2024-10-24,Jueves,PN_140277,Persona Natural,Renato Cristóbal Bas Romeu,P001,Coca-Cola 500ml,PET,12,2.51,0.05,28.65,regalo,Yape, RUTA_X,CON003,entregado,Oxapampa,Constitución,"(-10.555582, -76.374517)",64.8,13.1,0.9,2912.72,0.4,129.03,103.0
PED019137,ENT-00019137,2024-10-21,Lunes,2024-10-24,Jueves,PJ_933703,Bodega,Bodega El Triunfo Pozuzo,P008,Agua San Luis 1L,PET,50,2.48,0.1,111.8,descuento por volumen,tarjeta débito,SIN_RUTA,CON004,entregado,Oxapampa,Pozuzo,"(-10.227171, -75.85363)",34.0,0.5,5.6,2051.11,0.339,162.42,114.17
PED019138,ENT-00019138,2024-10-21,Lunes,2024-10-24,Jueves,PN_792653,Persona Natural,Jimena Mesa Ochoa,P005,Agua San Luis 500ml,PET,12,1.81,0.05,20.68,regalo,Yape,Ruta_27,SIN_CONDUCTOR,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.485727, -76.39245)",55.9,13.0,1.3,2557.72,0.358,126.68,125.81
PED019139,ENT-00019139,2024-10-21,Lunes,2024-10-24,Jueves,PN_792653,Persona Natural,Jimena Mesa Ochoa,P008,Agua San Luis 1L,PET,1,2.51,0.0,2.51,promo verano,transferencia,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.492762, -76.392944)",58.1,15.0,2.0,1395.56,0.296,128.61,112.56
PED019140,ENT-00019140,2024-10-21,Lunes,2024-10-24,Jueves,PN_792653,Persona Natural,Jimena Mesa Ochoa,P009,Sprite 500ml,vidrio,6,2.28,0.05,13.02,sin_promocion,tarjeta débito,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.482299, -76.393314)",80.2,24.5,0.9,1884.47,0.284,167.49,144.57
PED019141,ENT-00019141,2024-10-21,Lunes,2024-10-24,Jueves,PN_792653,Persona Natural,Jimena Mesa Ochoa,P006,Coca-Cola 2L,PET,1,8.2,0.1,7.38,regalo,Plin,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.491278, -76.387414)",49.8,9.4,3.3,4335.88,0.395,128.13,151.05
PED019142,ENT-00019142,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_319209,Supermercado,Tottus Constitución,P004,Fanta 500ml,vidrio,151,2.48,0.0,373.89,regalo,tarjeta débito,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.567004, -76.394326)",80.4,7.3,0.9,2140.05,0.353,121.73,128.76
PED019143,ENT-00019143,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_752735,Restaurante,Restaurante La Terraza Goyllarisquizga,P009,Sprite 500ml,vidrio,37,2.7,0.05,95.08,sin_promocion,transferencia,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.57271, -76.069753)",59.0,12.2,1.4,2052.43,0.405,74.65,136.24
PED019144,ENT-00019144,2024-10-21,Lunes,2024-10-24,Jueves,PN_883535,Persona Natural,Ofelia del Segovia,P006,Coca-Cola 2L,PET,1,10.12,0.05,9.62,sin_promocion,tarjeta crédito,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.463656, -76.388651)",48.9,7.9,1.3,1384.5,0.382,157.1,115.06
PED019145,ENT-00019145,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_686260,Supermercado,Plaza Vea Tinyahuarco,P001,Coca-Cola 500ml,PET,75,2.63,0.1,177.77,sin_promocion,Plin,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.665658, -76.342537)",46.9,7.7,0.7,2238.5,0.37,173.15,129.47
PED019146,ENT-00019146,2024-10-21,Lunes,2024-10-23,Miércoles,PN_792653,Persona Natural,Jimena Mesa Ochoa,P009,Sprite 500ml,vidrio,2,2.38,0.0,4.76,descuento por volumen,Plin,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.484071, -76.387432)",88.8,2.4,0.2,2705.76,0.345,127.58,123.56
PED019147,ENT-00019147,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_802839,Bodega,Bodega Don Pedro San Francisco de Asís de Yarusyacán 1,P007,Inca Kola 2L,PET,37,10.77,0.0,398.35,envío gratis,tarjeta débito,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.79851, -76.036863)",65.2,13.9,0.9,2671.55,0.394,110.34,122.22
PED019148,ENT-00019148,2024-10-21,Lunes,2024-10-24,Jueves,PN_206255,Persona Natural,Patricio Dávila Morcillo,P003,Sprite 2L,PET,12,9.31,0.25,83.76,sin_promocion,Plin,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.445818, -76.358065)",86.2,8.6,4.6,854.56,0.279,118.39,159.22
PED019149,ENT-00019149,2024-10-21,Lunes,2024-10-24,Jueves,PN_206255,Persona Natural,Patricio Dávila Morcillo,P010,Fanta 2L,PET,12,7.41,0.1,80.03,ninguna,efectivo,RUTA_EXTRA,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.444845, -76.353399)",76.1,17.6,0.3,1425.12,0.28,106.86,139.59
PED019150,ENT-00019150,2024-10-21,Lunes,2024-10-24,Jueves,PN_420341,Persona Natural,Leonel de Duarte,P001,Coca-Cola 500ml,PET,1,2.65,0.0,2.65,regalo,efectivo,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.20373, -75.857553)",68.0,13.9,1.0,1328.23,0.349,120.21,112.61
PED019151,ENT-00019151,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_205537,Bodega,Bodega El Triunfo Tinyahuarco,P010,Fanta 2L,PET,12,7.33,0.25,66.01,sin_promocion,contraentrega,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.662522, -76.358162)",65.9,19.8,100.0,2321.46,0.527,129.38,106.48
PED019152,ENT-00019152,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_205537,Bodega,Bodega El Triunfo Tinyahuarco,P001,Coca-Cola 500ml,PET,50,2.68,0.05,127.23,descuento temporada,transferencia,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.663578, -76.346303)",100.0,0.7,2.3,3339.38,0.333,83.01,133.17
PED019153,ENT-00019153,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_205537,Bodega,Bodega El Triunfo Tinyahuarco,P003,Sprite 2L,PET,50,8.94,0.1,402.27,regalo,tarjeta débito,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.659709, -76.353223)",80.6,15.3,0.4,3164.71,0.387,91.83,126.38
PED019154,ENT-00019154,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_373587,Bodega,Bodega Don Pedro San Pedro de Pillao,P010,Fanta 2L,PET,25,7.72,0.0,192.68,descuento por volumen,efectivo,Ruta_27,CON007,entregado,Daniel Alcides Carrión,San Pedro de Pillao,"(-10.67144, -76.368443)",63.3,17.8,0.6,2901.64,0.381,104.51,136.27
PED019155,ENT-00019155,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_373587,Bodega,Bodega Don Pedro San Pedro de Pillao,P003,Sprite 2L,PET,50,9.09,0.05,431.75,regalo,tarjeta débito,Ruta_27,CON007,entregado,Daniel Alcides Carrión,San Pedro de Pillao,"(-10.640936, -76.368003)",86.3,5.5,2.8,2711.56,0.435,149.57,126.47
PED019156,ENT-00019156,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_778305,Kiosko,Kiosko Central Paucar,P006,Coca-Cola 2L,PET,6,9.63,0.0,57.76,envío gratis,contraentrega, RUTA_X,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.46948, -76.380056)",87.4,6.6,0.6,1666.19,0.18,96.75,130.62
PED019157,ENT-00019157,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_778305,Kiosko,Kiosko Central Paucar,P004,Fanta 500ml,vidrio,12,2.62,0.0,31.49,descuento por volumen,tarjeta crédito,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.436981, -76.37054)",60.6,3.7,4.2,1923.1,0.405,114.28,158.71
PED019158,ENT-00019158,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_778305,Kiosko,Kiosko Central Paucar,P003,Sprite 2L,PET,6,9.29,0.0,55.73,promo verano,transferencia,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.453749, -76.369702)",69.8,14.7,1.3,2917.14,0.405,150.59,102.7
PED019159,ENT-00019159,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_675579,Bodega,Bodega Don Pedro Chaupimarca 2,P009,Sprite 500ml,vidrio,50,2.59,0.0,129.32,envío gratis,tarjeta débito,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.642233, -76.294995)",95.0,16.9,0.3,2958.13,0.339,164.22,88.98
PED019160,ENT-00019160,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_675579,Bodega,Bodega Don Pedro Chaupimarca 2,P003,Sprite 2L,PET,50,7.84,0.0,391.99,descuento por volumen,transferencia,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.638115, -76.292762)",71.7,10.3,0.2,2995.36,0.388,130.99,123.73
PED019161,ENT-00019161,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_675579,Bodega,Bodega Don Pedro Chaupimarca 2,P005,Agua San Luis 500ml,PET,50,1.66,0.2,66.32,descuento por volumen,contraentrega,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.636868, -76.291916)",76.6,11.4,6.2,2788.16,0.296,157.98,125.89
PED019162,ENT-00019162,2024-10-21,Lunes,2024-10-24,Jueves,PN_251193,Persona Natural,Amando Martorell,P001,Coca-Cola 500ml,PET,1,2.39,0.0,2.39,sin_promocion,transferencia,Ruta_06,CON006,entregado,Daniel Alcides Carrión,Tapuc,"(-10.564417, -76.023588)",78.2,10.9,0.1,1264.36,0.306,110.2,106.46
PED019163,ENT-00019163,2024-10-21,Lunes,2024-10-24,Jueves,PN_251193,Persona Natural,Amando Martorell,P010,Fanta 2L,PET,2,8.19,0.0,16.38,regalo,Plin,Ruta_06,CON006,entregado,Daniel Alcides Carrión,Tapuc,"(-10.580008, -76.06623)",54.2,19.1,0.1,2591.4,0.273,128.1,103.76
PED019164,ENT-00019164,2024-10-21,Lunes,2024-10-23,Miércoles,PN_431171,Persona Natural,Camilo del Fiol,P008,Agua San Luis 1L,PET,2,2.55,0.15,4.33,envío gratis,Yape,Ruta_16,CON006,entregado,Daniel Alcides Carrión,Santa Ana de Tusi,"(-10.520423, -76.017491)",58.9,16.0,0.9,3787.36,0.48,119.06,117.98
PED019165,ENT-00019165,2024-10-21,Lunes,2024-10-23,Miércoles,PN_431171,Persona Natural,Camilo del Fiol,P004,Fanta 500ml,vidrio,12,2.21,0.1,23.86,ninguna,contraentrega,Ruta_16,SIN_CONDUCTOR,entregado,Daniel Alcides Carrión,Santa Ana de Tusi,"(-10.526222, -76.01855)",61.8,19.2,0.7,2198.72,0.503,121.57,123.81
PED019166,ENT-00019166,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_702747,Bodega,Bodega San Martín Huachón,P002,Inca Kola 500ml,vidrio,12,3.28,0.0,39.31,descuento por volumen,tarjeta débito,Ruta_10,CON010,entregado,Pasco,Huachón,"(-10.713679, -76.245135)",71.8,8.8,1.4,2635.65,0.258,117.09,122.18
PED019167,ENT-00019167,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_702747,Bodega,Bodega San Martín Huachón,P003,Sprite 2L,PET,25,8.29,0.1,186.45,2x1,tarjeta débito,Ruta_10,CON010,entregado,Pasco,Huachón,"(-10.685178, -76.295246)",75.7,6.7,0.4,2740.23,0.335,142.19,125.14
PED019168,ENT-00019168,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_702747,Bodega,Bodega San Martín Huachón,P001,Coca-Cola 500ml,PET,25,2.81,0.15,59.7,combo familiar,tarjeta crédito,Ruta_10,CON010,entregado,Pasco,Huachón,"(-10.732329, -76.270942)",55.7,0.9,1.4,4875.44,0.249,151.44,146.47
PED019169,ENT-00019169,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_449447,Bodega,Bodega Don Pedro Huariaca,P007,Inca Kola 2L,PET,12,10.12,0.05,115.42,promo verano,contraentrega,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.711242, -76.199905)",47.4,20.3,3.8,3212.15,0.364,108.07,124.3
PED019170,ENT-00019170,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_449447,Bodega,Bodega Don Pedro Huariaca,P002,Inca Kola 500ml,vidrio,37,2.68,0.0,99.0,sin_promocion,Plin,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.687184, -76.213478)",45.3,11.8,5.9,3412.82,0.406,118.05,126.93
PED019171,ENT-00019171,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_294640,Bodega,Bodega La Esperanza Simón Bolívar 1,P006,Coca-Cola 2L,PET,37,8.12,0.0,300.4,regalo,contraentrega,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.397876, -76.029834)",75.8,8.3,1.5,2542.41,0.287,124.38,133.18
PED019172,ENT-00019172,2024-10-21,Lunes,2024-10-23,Miércoles,PN_580487,Persona Natural,Felicia Amaya Calvet,P008,Agua San Luis 1L,PET,1,2.62,0.0,2.62,sin_promocion,contraentrega,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.577108, -76.073281)",65.4,18.7,0.8,2052.0,0.311,82.62,112.48
PED019173,ENT-00019173,2024-10-21,Lunes,2024-10-23,Miércoles,PN_580487,Persona Natural,Felicia Amaya Calvet,P005,Agua San Luis 500ml,PET,2,2.11,0.15,3.59,sin_promocion,tarjeta débito,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.580924, -76.061527)",68.8,20.7,11.9,3748.21,0.365,140.16,126.68
PED019174,ENT-00019174,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_876367,Restaurante,Restaurante El Dorado Yanacancha,P009,Sprite 500ml,vidrio,75,2.75,0.2,164.77,combo familiar,tarjeta crédito,Ruta_16,CON006,entregado,Pasco,Yanacancha,"(-10.633821, -76.329596)",0.0,9.1,0.7,1319.1,0.308,103.09,120.62
PED019175,ENT-00019175,2024-10-21,Lunes,2024-10-23,Miércoles,PN_905794,Persona Natural,Fulgencio Vazquez Peláez,P001,Coca-Cola 500ml,PET,12,2.73,0.1,29.49,sin_promocion,transferencia,Ruta_19,CON009,entregado,Oxapampa,Puerto Bermúdez,"(-10.438804, -76.115763)",51.9,14.7,0.7,3351.22,0.283,140.54,128.14
PED019176,ENT-00019176,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_801020,Restaurante,Restaurante Don Manuel Yanahuanca,P003,Sprite 2L,PET,25,8.46,0.2,169.15,2x1,Yape,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.494845, -76.390629)",89.5,26.0,0.1,2287.62,0.43,110.79,122.93
PED019177,ENT-00019177,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_665851,Bodega,Bodega El Triunfo Vicco,P010,Fanta 2L,PET,25,8.52,0.0,212.96,sin_promocion,transferencia,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.697186, -76.287058)",57.0,11.4,1.6,1976.27,0.315,136.61,116.55
PED019178,ENT-00019178,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_665851,Bodega,Bodega El Triunfo Vicco,P006,Coca-Cola 2L,PET,25,9.97,0.05,236.88,descuento por volumen,Yape,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.687281, -76.274212)",61.8,17.0,1.1,2191.26,0.353,121.87,116.73
PED019179,ENT-00019179,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_665851,Bodega,Bodega El Triunfo Vicco,P004,Fanta 500ml,vidrio,37,2.42,0.05,85.18,regalo,Plin,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.67001, -76.273398)",80.5,22.4,0.7,2774.75,0.298,103.74,128.39
PED019180,ENT-00019180,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_686260,Supermercado,Plaza Vea Tinyahuarco,P009,Sprite 500ml,vidrio,302,2.7,0.05,775.74,envío gratis,contraentrega,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.665526, -76.34824)",94.0,15.0,1.2,3022.42,0.278,140.17,128.81
PED019181,ENT-00019181,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_686260,Supermercado,Plaza Vea Tinyahuarco,P008,Agua San Luis 1L,PET,151,2.94,0.1,399.76,sin_promocion,transferencia,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.671382, -76.344485)",83.2,14.1,2.2,1775.05,0.547,116.59,93.85
PED019182,ENT-00019182,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_686260,Supermercado,Plaza Vea Tinyahuarco,P006,Coca-Cola 2L,PET,75,10.73,0.0,804.59,combo familiar,tarjeta débito,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.669049, -76.350919)",66.2,7.1,0.6,1742.4,0.341,143.82,126.81
PED019184,ENT-00019184,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_320413,Bodega,Bodega San José Santa Ana de Tusi,P010,Fanta 2L,PET,12,8.24,0.0,98.89,2x1,efectivo,Ruta_16,CON006,entregado,Daniel Alcides Carrión,Santa Ana de Tusi,"(-10.516029, -76.02799)",56.0,13.1,0.9,2534.01,0.314,104.75,121.55
PED019185,ENT-00019185,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_320413,Bodega,Bodega San José Santa Ana de Tusi,P009,Sprite 500ml,vidrio,12,2.59,0.1,27.97,descuento temporada,contraentrega,Ruta_16,CON006,entregado,Daniel Alcides Carrión,Santa Ana de Tusi,"(-10.524473, -76.020619)",78.8,7.2,1.1,1827.08,0.368,160.2,137.84
PED019186,ENT-00019186,2024-10-21,Lunes,2024-10-24,Jueves,PJ_552727,Restaurante,Restaurante La Cabaña Oxapampa,P009,Sprite 500ml,vidrio,37,2.21,0.0,81.88,promo verano,transferencia,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.200997, -75.867697)",76.3,8.1,4.1,2820.81,0.347,106.49,116.34
PED019187,ENT-00019187,2024-10-21,Lunes,2024-10-24,Jueves,PN_650859,Persona Natural,Paloma Agustín,P009,Sprite 500ml,vidrio,1,2.76,0.15,2.35,descuento por volumen,efectivo,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.696524, -76.199569)",66.2,14.6,1.5,3958.08,0.398,116.14,153.36
PED019188,ENT-00019188,2024-10-21,Lunes,2024-10-24,Jueves,PN_650859,Persona Natural,Paloma Agustín,P010,Fanta 2L,PET,1,8.51,0.0,8.51,promo verano,tarjeta débito,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.687901, -76.219044)",53.2,16.4,3.8,2522.91,0.333,154.9,140.8
PED019189,ENT-00019189,2024-10-21,Lunes,2024-10-24,Jueves,PN_650859,Persona Natural,Paloma Agustín,P002,Inca Kola 500ml,vidrio,1,2.96,0.15,2.52,envío gratis,Plin,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.713151, -76.223598)",70.6,12.7,4.9,1685.32,0.226,131.67,115.6
PED019190,ENT-00019190,2024-10-21,Lunes,2024-10-24,Jueves,PJ_159990,Restaurante,Restaurante La Terraza Pallanchacra,P006,Coca-Cola 2L,PET,25,8.34,0.0,208.55,ninguna,contraentrega,Ruta_11,SIN_CONDUCTOR,retrasado,Pasco,Pallanchacra,"(-10.627396, -76.273495)",46.7,21.6,5.3,2448.91,0.475,114.3,150.71
PED019191,ENT-00019191,2024-10-21,Lunes,2024-10-24,Jueves,PN_116363,Persona Natural,Maura Alberola Diez,P005,Agua San Luis 500ml,PET,2,1.88,0.05,3.57,combo familiar,Yape,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.573603, -76.073114)",95.0,6.2,0.8,1054.78,0.42,122.36,128.04
PED019192,ENT-00019192,2024-10-21,Lunes,2024-10-24,Jueves,PN_116363,Persona Natural,Maura Alberola Diez,P006,Coca-Cola 2L,PET,1,8.96,0.0,8.96,promo verano,Yape,SIN_RUTA,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.584576, -76.060826)",76.9,13.5,0.1,2336.92,0.535,123.22,137.66
PED019193,ENT-00019193,2024-10-21,Lunes,2024-10-24,Jueves,PJ_432465,Bodega,Bodega La Economía Pallanchacra,P010,Fanta 2L,PET,25,7.87,0.0,196.67,promo verano,Yape,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.641864, -76.267815)",50.3,7.4,0.4,587.15,0.196,136.75,120.28
PED019194,ENT-00019194,2024-10-21,Lunes,2024-10-24,Jueves,PJ_432465,Bodega,Bodega La Economía Pallanchacra,P002,Inca Kola 500ml,vidrio,12,2.97,0.1,32.11,2x1,efectivo,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.62015, -76.275353)",73.4,10.7,2.8,3274.58,0.319,122.09,129.2
PED019195,ENT-00019195,2024-10-21,Lunes,2024-10-24,Jueves,PJ_432465,Bodega,Bodega La Economía Pallanchacra,P001,Coca-Cola 500ml,PET,50,2.87,0.0,272.41,ninguna,tarjeta débito,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.617263, -76.297418)",61.6,6.8,0.8,3105.24,0.128,83.95,97.94
PED019196,ENT-00019196,2024-10-21,Lunes,2024-10-24,Jueves,PJ_432465,Bodega,Bodega La Economía Pallanchacra,P008,Agua San Luis 1L,PET,25,2.51,0.0,62.7,sin_promocion,Yape,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.645151, -76.27779)",58.7,14.2,1.1,1672.2,0.214,102.43,124.85
PED019197,ENT-00019197,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_807627,Bodega,Bodega La Esperanza Oxapampa 1,P004,Fanta 500ml,vidrio,50,2.11,0.0,105.29,sin_promocion,tarjeta crédito,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.202934, -75.862631)",76.6,10.2,3.4,1779.31,0.466,89.6,131.62
PED019198,ENT-00019198,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_807627,Bodega,Bodega La Esperanza Oxapampa 1,P005,Agua San Luis 500ml,PET,25,2.08,0.0,52.11,combo familiar,Plin,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.207607, -75.867189)",82.5,19.1,0.2,2337.45,0.297,130.54,142.15
PED019199,ENT-00019199,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_767154,Bodega,Bodega La Economía Oxapampa,P009,Sprite 500ml,vidrio,50,2.73,0.0,136.63,2x1,efectivo,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.200282, -75.860121)",68.1,14.8,9.8,1948.23,0.367,129.65,116.54
PED019200,ENT-00019200,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_473506,Bodega,Bodega La Esperanza Huayllay,P005,Agua San Luis 500ml,PET,37,1.63,0.1,54.24,combo familiar,Plin,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.670199, -76.30001)",57.5,11.5,1.2,2610.93,0.372,113.35,124.12
PED019201,ENT-00019201,2024-10-21,Lunes,2024-10-23,Miércoles,PJ_473506,Bodega,Bodega La Esperanza Huayllay,P007,Inca Kola 2L,PET,25,10.73,0.0,268.21,regalo,tarjeta débito,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.70238, -76.23428)",55.1,8.9,4.6,3751.79,0.295,144.12,131.25
PED019202,ENT-00019202,2024-10-21,Lunes,2024-10-24,Jueves,PJ_365939,Supermercado,Metro Villa Rica,P001,Coca-Cola 500ml,PET,302,2.79,0.15,716.07,ninguna,tarjeta débito,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.196652, -75.895316)",60.5,18.1,4.2,100000.0,0.44,135.99,151.42
PED019203,ENT-00019203,2024-10-21,Lunes,2024-10-24,Jueves,PN_809680,Persona Natural,Reyes Planas Méndez,P001,Coca-Cola 500ml,PET,12,2.78,0.0,33.3,envío gratis,contraentrega,Ruta_15,CON005,entregado,Daniel Alcides Carrión,Vilcabamba,"(-10.66098, -76.132154)",53.4,15.0,0.6,3869.6,0.377,149.69,125.68
PED019204,ENT-00019204,2024-10-21,Lunes,2024-10-24,Jueves,PN_809680,Persona Natural,Reyes Planas Méndez,P008,Agua San Luis 1L,PET,1,2.99,0.0,2.99,descuento por volumen,Yape,Ruta_15,CON005,entregado,Daniel Alcides Carrión,Vilcabamba,"(-10.64213, -76.098626)",64.7,22.8,0.6,925.83,0.336,117.77,113.89
